"age","workclass","education","marital.status","occupation","native.country","income"
0.465753424657534," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.712328767123288," Self-emp-not-inc"," 7th-8th"," Never-married"," Farming-fishing"," United-States",0
0.301369863013699," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.356164383561644," Private"," Some-college"," Divorced"," Craft-repair"," United-States",0
0.465753424657534," Federal-gov"," Bachelors"," Married-civ-spouse"," Farming-fishing"," United-States",1
0.356164383561644," Private"," HS-grad"," Divorced"," Other-service"," United-States",0
0.246575342465753," Self-emp-not-inc"," 11th"," Divorced"," Exec-managerial"," United-States",0
0.205479452054795," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.10958904109589," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.643835616438356," Private"," Some-college"," Widowed"," Sales"," United-States",0
0.150684931506849," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.36986301369863," Private"," 1st-4th"," Married-civ-spouse"," Protective-serv"," Mexico",0
0.315068493150685," Private"," Bachelors"," Married-civ-spouse"," Tech-support"," United-States",1
0.0547945205479452," Private"," Some-college"," Never-married"," Handlers-cleaners"," Philippines",0
0.0821917808219178," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.0821917808219178," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.602739726027397," Private"," Some-college"," Married-civ-spouse"," Tech-support"," United-States",0
0.301369863013699," Private"," 10th"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.465753424657534," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.10958904109589," Private"," 10th"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.219178082191781," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.232876712328767," State-gov"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.506849315068493," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0.0958904109589041," Private"," Bachelors"," Never-married"," Tech-support"," United-States",0
0.150684931506849," Private"," HS-grad"," Never-married"," Machine-op-inspct"," Puerto-Rico",0
0.219178082191781," Private"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0.191780821917808," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",1
0.726027397260274," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.356164383561644," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Nicaragua",0
0.26027397260274," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.452054794520548," Local-gov"," 11th"," Never-married"," Craft-repair"," United-States",0
0.0547945205479452," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.191780821917808," Private"," Some-college"," Separated"," Tech-support"," United-States",0
0.301369863013699," Private"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.164383561643836," Private"," 7th-8th"," Married-civ-spouse"," Other-service"," United-States",0
0.301369863013699," Private"," Some-college"," Divorced"," Handlers-cleaners"," United-States",0
0," Private"," 7th-8th"," Never-married"," Farming-fishing"," Mexico",0
0.397260273972603," Private"," Some-college"," Divorced"," Sales"," United-States",0
0.616438356164384," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.205479452054795," Private"," 10th"," Divorced"," Other-service"," United-States",0
0.150684931506849," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.0273972602739726," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.602739726027397," Local-gov"," Doctorate"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.0958904109589041," Local-gov"," Bachelors"," Married-civ-spouse"," Protective-serv"," United-States",0
0.287671232876712," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.287671232876712," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0," Private"," 10th"," Never-married"," Sales"," United-States",0
0.150684931506849," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.479452054794521," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.602739726027397," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.712328767123288," Private"," 5th-6th"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Sales"," United-States",0
0.123287671232877," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.232876712328767," Self-emp-inc"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.726027397260274," Private"," 9th"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.0547945205479452," Private"," HS-grad"," Never-married"," Adm-clerical"," United-States",0
0.356164383561644," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.479452054794521," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.575342465753425," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.0547945205479452," Private"," Assoc-voc"," Never-married"," Adm-clerical"," United-States",0
0.493150684931507," Self-emp-not-inc"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.520547945205479," State-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," United-States",1
0.397260273972603," Self-emp-inc"," Masters"," Divorced"," Sales"," United-States",1
0.26027397260274," Private"," HS-grad"," Separated"," Adm-clerical"," United-States",0
0.301369863013699," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.178082191780822," Private"," HS-grad"," Never-married"," Prof-specialty"," United-States",0
0.0684931506849315," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.356164383561644," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.26027397260274," Private"," HS-grad"," Divorced"," Machine-op-inspct"," United-States",0
0.26027397260274," Private"," Bachelors"," Married-civ-spouse"," Craft-repair"," United-States",1
0.452054794520548," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.136986301369863," Federal-gov"," Bachelors"," Never-married"," Protective-serv"," United-States",0
0.397260273972603," Federal-gov"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.0958904109589041," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.328767123287671," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.698630136986301," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.287671232876712," Local-gov"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.410958904109589," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.328767123287671," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.191780821917808," Self-emp-not-inc"," Doctorate"," Never-married"," Prof-specialty"," United-States",0
0.164383561643836," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.123287671232877," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.465753424657534," Private"," Some-college"," Widowed"," Machine-op-inspct"," United-States",0
0.123287671232877," Federal-gov"," Bachelors"," Never-married"," Tech-support"," United-States",0
0.136986301369863," Local-gov"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.26027397260274," Private"," HS-grad"," Married-civ-spouse"," Tech-support"," United-States",0
0.150684931506849," Federal-gov"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.493150684931507," Private"," Bachelors"," Divorced"," Tech-support"," United-States",0
0.315068493150685," State-gov"," Bachelors"," Divorced"," Prof-specialty"," United-States",0
0.287671232876712," Private"," HS-grad"," Divorced"," Other-service"," United-States",0
0.493150684931507," Private"," 10th"," Married-civ-spouse"," Other-service"," United-States",0
0.232876712328767," Local-gov"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.356164383561644," Private"," HS-grad"," Divorced"," Transport-moving"," United-States",0
0.643835616438356," Private"," 10th"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.0547945205479452," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.287671232876712," Federal-gov"," Prof-school"," Never-married"," Prof-specialty"," Canada",1
0.410958904109589," Local-gov"," Masters"," Divorced"," Protective-serv"," United-States",1
0.424657534246575," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," China",1
0.547945205479452," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.273972602739726," Private"," Bachelors"," Never-married"," Adm-clerical"," United-States",0
0.273972602739726," Private"," 11th"," Divorced"," Farming-fishing"," United-States",0
0.465753424657534," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",1
0.205479452054795," Private"," Assoc-acdm"," Never-married"," Adm-clerical"," United-States",0
0.438356164383562," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.479452054794521," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.643835616438356," Federal-gov"," Assoc-acdm"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.397260273972603," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.0958904109589041," State-gov"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.301369863013699," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0821917808219178," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.178082191780822," Private"," Some-college"," Never-married"," Craft-repair"," United-States",0
0.232876712328767," Private"," Masters"," Divorced"," Prof-specialty"," United-States",1
0.178082191780822," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.10958904109589," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.561643835616438," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.205479452054795," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.273972602739726," Private"," HS-grad"," Separated"," Other-service"," United-States",0
0.246575342465753," Private"," HS-grad"," Separated"," Other-service"," United-States",0
0.0136986301369863," Private"," 5th-6th"," Never-married"," Handlers-cleaners"," Honduras",0
0.397260273972603," Private"," Bachelors"," Divorced"," Prof-specialty"," United-States",0
0.73972602739726," Private"," Bachelors"," Never-married"," Craft-repair"," United-States",1
0.36986301369863," Private"," 10th"," Divorced"," Adm-clerical"," United-States",0
0.383561643835616," Private"," 10th"," Divorced"," Sales"," United-States",0
0.315068493150685," Private"," 12th"," Married-civ-spouse"," Prof-specialty"," Cuba",1
0.287671232876712," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.479452054794521," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," China",0
0.410958904109589," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.438356164383562," Private"," Bachelors"," Divorced"," Tech-support"," United-States",0
0.575342465753425," State-gov"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.0684931506849315," Private"," Assoc-voc"," Never-married"," Adm-clerical"," United-States",0
0.36986301369863," Local-gov"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.808219178082192," Private"," Bachelors"," Widowed"," Prof-specialty"," United-States",0
0.452054794520548," Local-gov"," 10th"," Never-married"," Other-service"," United-States",0
0.219178082191781," Local-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," United-States",0
0.356164383561644," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.136986301369863," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.273972602739726," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.315068493150685," Private"," 11th"," Married-civ-spouse"," Transport-moving"," United-States",0
0.438356164383562," Self-emp-not-inc"," Some-college"," Divorced"," Exec-managerial"," United-States",0
0.424657534246575," Self-emp-inc"," Some-college"," Never-married"," Craft-repair"," United-States",0
0.438356164383562," Private"," HS-grad"," Separated"," Prof-specialty"," Puerto-Rico",0
0.0684931506849315," Private"," Some-college"," Married-civ-spouse"," Tech-support"," United-States",0
0.342465753424658," Private"," HS-grad"," Divorced"," Exec-managerial"," England",0
0.26027397260274," Private"," Some-college"," Divorced"," Prof-specialty"," United-States",0
0.178082191780822," State-gov"," HS-grad"," Never-married"," Other-service"," United-States",0
0.315068493150685," Local-gov"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.342465753424658," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.534246575342466," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Italy",1
0.520547945205479," Private"," Some-college"," Divorced"," Prof-specialty"," United-States",0
0.10958904109589," Private"," HS-grad"," Married-civ-spouse"," Other-service"," Mexico",0
0.219178082191781," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.520547945205479," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.410958904109589," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",1
0.0821917808219178," Private"," Assoc-acdm"," Never-married"," Sales"," United-States",0
0.520547945205479," Self-emp-inc"," Bachelors"," Divorced"," Sales"," Germany",0
0.356164383561644," Private"," HS-grad"," Never-married"," Exec-managerial"," United-States",0
0.191780821917808," Private"," Assoc-voc"," Married-civ-spouse"," Sales"," United-States",0
0.616438356164384," State-gov"," Assoc-acdm"," Widowed"," Prof-specialty"," United-States",0
0.342465753424658," Local-gov"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.287671232876712," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.164383561643836," Private"," HS-grad"," Never-married"," Tech-support"," United-States",0
0.123287671232877," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.123287671232877," Private"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.273972602739726," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.849315068493151," Self-emp-inc"," 12th"," Widowed"," Sales"," United-States",1
0.602739726027397," Private"," 7th-8th"," Never-married"," Other-service"," United-States",0
0.150684931506849," Self-emp-not-inc"," 7th-8th"," Never-married"," Other-service"," Mexico",0
0.589041095890411," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.465753424657534," Self-emp-inc"," HS-grad"," Divorced"," Protective-serv"," United-States",0
0.232876712328767," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.246575342465753," Private"," HS-grad"," Divorced"," Machine-op-inspct"," United-States",0
0.136986301369863," Local-gov"," 10th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.36986301369863," Private"," HS-grad"," Divorced"," Other-service"," United-States",0
0.10958904109589," Private"," HS-grad"," Separated"," Other-service"," United-States",0
0.205479452054795," Private"," 7th-8th"," Divorced"," Other-service"," United-States",0
0.26027397260274," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.136986301369863," Private"," Masters"," Never-married"," Handlers-cleaners"," United-States",0
0.315068493150685," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.10958904109589," Private"," Bachelors"," Never-married"," Tech-support"," United-States",0
0.328767123287671," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.178082191780822," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.123287671232877," Private"," Bachelors"," Never-married"," Exec-managerial"," United-States",1
0.479452054794521," Private"," 11th"," Married-civ-spouse"," Machine-op-inspct"," Dominican-Republic",0
0.205479452054795," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.219178082191781," Private"," HS-grad"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.246575342465753," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.424657534246575," Private"," HS-grad"," Widowed"," Other-service"," United-States",0
0.616438356164384," Self-emp-not-inc"," 7th-8th"," Married-civ-spouse"," Sales"," United-States",0
0.315068493150685," Self-emp-not-inc"," Assoc-acdm"," Never-married"," Prof-specialty"," United-States",0
0.150684931506849," Private"," 5th-6th"," Never-married"," Other-service"," Mexico",0
0.0821917808219178," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.452054794520548," Federal-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.465753424657534," State-gov"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.63013698630137," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Other-service"," United-States",0
0.63013698630137," Federal-gov"," HS-grad"," Widowed"," Exec-managerial"," United-States",0
0.315068493150685," Private"," HS-grad"," Divorced"," Sales"," United-States",1
0.315068493150685," Private"," HS-grad"," Never-married"," Farming-fishing"," United-States",0
0.328767123287671," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Cuba",1
0.0410958904109589," State-gov"," Some-college"," Never-married"," Prof-specialty"," United-States",0
0.150684931506849," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.246575342465753," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.191780821917808," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.232876712328767," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",1
0.547945205479452," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.150684931506849," Private"," HS-grad"," Never-married"," Machine-op-inspct"," United-States",0
0.287671232876712," Private"," Some-college"," Married-civ-spouse"," Tech-support"," United-States",1
0.273972602739726," Private"," Assoc-voc"," Never-married"," Other-service"," United-States",0
0.356164383561644," State-gov"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.123287671232877," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.123287671232877," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," United-States",0
0.136986301369863," Private"," Assoc-voc"," Married-civ-spouse"," Transport-moving"," United-States",0
0.219178082191781," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.383561643835616," Private"," Bachelors"," Never-married"," Prof-specialty"," Germany",0
0.657534246575342," Private"," Bachelors"," Married-civ-spouse"," Other-service"," United-States",0
0.547945205479452," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," United-States",1
0.575342465753425," Private"," HS-grad"," Divorced"," Other-service"," United-States",0
0.0136986301369863," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.36986301369863," Local-gov"," 12th"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.273972602739726," Private"," Some-college"," Never-married"," Craft-repair"," United-States",0
0.136986301369863," Private"," HS-grad"," Married-civ-spouse"," Other-service"," United-States",0
0.356164383561644," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.575342465753425," Self-emp-inc"," Prof-school"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.0273972602739726," Private"," HS-grad"," Never-married"," Farming-fishing"," United-States",0
0.26027397260274," State-gov"," HS-grad"," Never-married"," Exec-managerial"," United-States",0
0.698630136986301," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Sales"," United-States",1
0.63013698630137," Private"," 11th"," Widowed"," Sales"," United-States",0
0.273972602739726," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.397260273972603," Local-gov"," Masters"," Divorced"," Prof-specialty"," United-States",0
0.191780821917808," Private"," Assoc-acdm"," Divorced"," Adm-clerical"," Poland",0
0.0821917808219178," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.0684931506849315," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.438356164383562," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.26027397260274," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.287671232876712," Private"," Some-college"," Divorced"," Exec-managerial"," United-States",0
0.397260273972603," Local-gov"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0958904109589041," Private"," Assoc-acdm"," Never-married"," Adm-clerical"," United-States",0
0.123287671232877," Private"," Bachelors"," Never-married"," Adm-clerical"," United-States",0
0.410958904109589," Private"," 7th-8th"," Married-civ-spouse"," Machine-op-inspct"," Puerto-Rico",0
0.315068493150685," Private"," Some-college"," Married-civ-spouse"," Handlers-cleaners"," United-States",1
0.191780821917808," Local-gov"," Masters"," Never-married"," Prof-specialty"," United-States",0
0.342465753424658," Private"," 5th-6th"," Married-spouse-absent"," Farming-fishing"," Mexico",0
0.424657534246575," Self-emp-inc"," Assoc-voc"," Married-civ-spouse"," Craft-repair"," United-States",1
0.534246575342466," Private"," Some-college"," Separated"," Tech-support"," United-States",0
0.452054794520548," Private"," HS-grad"," Married-civ-spouse"," Tech-support"," United-States",1
0," Private"," 10th"," Never-married"," Handlers-cleaners"," United-States",0
0.0547945205479452," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.452054794520548," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.438356164383562," Private"," HS-grad"," Divorced"," Sales"," United-States",0
0.232876712328767," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.205479452054795," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.150684931506849," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.616438356164384," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0821917808219178," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.0958904109589041," State-gov"," Masters"," Never-married"," Prof-specialty"," United-States",0
0.191780821917808," Private"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.26027397260274," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.561643835616438," Private"," Assoc-acdm"," Married-civ-spouse"," Priv-house-serv"," Poland",0
0.301369863013699," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.0547945205479452," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.301369863013699," Private"," HS-grad"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.0547945205479452," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.219178082191781," Private"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.273972602739726," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.164383561643836," Local-gov"," HS-grad"," Never-married"," Other-service"," United-States",0
0.356164383561644," Private"," HS-grad"," Divorced"," Machine-op-inspct"," Cuba",0
0.0684931506849315," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.10958904109589," Private"," Masters"," Never-married"," Prof-specialty"," United-States",1
0.712328767123288," Local-gov"," Some-college"," Married-civ-spouse"," Other-service"," United-States",0
0," Private"," 11th"," Never-married"," Other-service"," United-States",0
0.506849315068493," Private"," HS-grad"," Widowed"," Handlers-cleaners"," United-States",0
0.150684931506849," Private"," 12th"," Married-civ-spouse"," Machine-op-inspct"," Ecuador",0
0.136986301369863," Local-gov"," Assoc-voc"," Never-married"," Tech-support"," United-States",0
0.246575342465753," Private"," Assoc-acdm"," Divorced"," Craft-repair"," United-States",1
0.287671232876712," Private"," Assoc-voc"," Married-civ-spouse"," Tech-support"," United-States",1
0.219178082191781," State-gov"," HS-grad"," Married-civ-spouse"," Tech-support"," United-States",0
0.123287671232877," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.534246575342466," Self-emp-inc"," Some-college"," Married-civ-spouse"," Sales"," Canada",1
0.287671232876712," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.465753424657534," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Prof-specialty"," Canada",0
0.123287671232877," Private"," Some-college"," Never-married"," Priv-house-serv"," Hungary",0
0.219178082191781," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.36986301369863," Private"," 7th-8th"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.26027397260274," Private"," 9th"," Divorced"," Sales"," United-States",0
0.342465753424658," Private"," Some-college"," Divorced"," Craft-repair"," United-States",0
0.36986301369863," Private"," Assoc-acdm"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.36986301369863," Private"," Bachelors"," Married-civ-spouse"," Transport-moving"," United-States",1
0.0547945205479452," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.328767123287671," Private"," Some-college"," Married-civ-spouse"," Sales"," United-States",1
0.328767123287671," Private"," Doctorate"," Married-civ-spouse"," Exec-managerial"," Canada",1
0.616438356164384," Private"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.136986301369863," Private"," 11th"," Separated"," Craft-repair"," Germany",0
0.287671232876712," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.589041095890411," Private"," Some-college"," Separated"," Transport-moving"," United-States",0
0.0958904109589041," Private"," 12th"," Never-married"," Machine-op-inspct"," Mexico",0
0.0684931506849315," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.0684931506849315," Private"," 1st-4th"," Never-married"," Machine-op-inspct"," Mexico",0
0.465753424657534," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.191780821917808," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.342465753424658," Local-gov"," Prof-school"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.438356164383562," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",1
0.273972602739726," Local-gov"," Bachelors"," Never-married"," Tech-support"," United-States",0
0.273972602739726," Self-emp-not-inc"," Prof-school"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.671232876712329," Private"," Bachelors"," Married-civ-spouse"," Other-service"," United-States",1
0.397260273972603," Private"," Assoc-voc"," Separated"," Machine-op-inspct"," United-States",0
0.479452054794521," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.0821917808219178," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.684931506849315," Private"," HS-grad"," Widowed"," Exec-managerial"," United-States",1
0.0273972602739726," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.273972602739726," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.342465753424658," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Italy",1
0.301369863013699," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Other-service"," United-States",0
0.506849315068493," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.397260273972603," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.219178082191781," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.712328767123288," Self-emp-not-inc"," Some-college"," Widowed"," Farming-fishing"," United-States",0
0.0547945205479452," Private"," Some-college"," Never-married"," Handlers-cleaners"," United-States",0
0.136986301369863," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.301369863013699," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0821917808219178," Private"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.123287671232877," Private"," Assoc-voc"," Divorced"," Prof-specialty"," United-States",0
0.342465753424658," Private"," Doctorate"," Married-spouse-absent"," Prof-specialty"," United-States",0
0.26027397260274," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.0958904109589041," Private"," HS-grad"," Never-married"," Transport-moving"," Mexico",0
0.246575342465753," Private"," 9th"," Married-civ-spouse"," Other-service"," Mexico",0
0.342465753424658," Private"," HS-grad"," Divorced"," Handlers-cleaners"," United-States",0
0.273972602739726," Private"," Assoc-voc"," Married-civ-spouse"," Craft-repair"," United-States",1
